order_item_id,order_id,product_id,unit_price,unit_cost,quantity
4732,US-2019-103996,OFF-PA-10001609,3.29,1.78,3
4733,US-2019-103996,TEC-AC-10003116,17.75,10.83,3
4734,US-2019-103996,FUR-FU-10004586,6.64,3.45,3
4735,CA-2020-120530,FUR-CH-10000454,243.98,170.79,3
4736,CA-2019-155054,OFF-BI-10004970,4.13,2.19,2
4737,CA-2019-155054,OFF-BI-10002824,14.92,8.21,2
4738,CA-2019-155054,TEC-AC-10003657,33.99,26.51,2
4739,CA-2019-105725,OFF-LA-10003510,30.53,16.49,2
4740,CA-2019-105725,FUR-TA-10001676,44.43,36.43,1
4741,CA-2021-164364,OFF-LA-10004853,4.98,2.69,2
4742,CA-2021-164364,OFF-AR-10000315,3.07,2.3,3
4743,CA-2021-164364,OFF-SU-10000381,9.31,6.61,3
4744,CA-2021-168123,OFF-FA-10002763,3.95,2.69,2
4745,CA-2021-168123,OFF-ST-10000877,55.29,40.91,4
4746,CA-2021-168123,OFF-BI-10001071,63.98,32.63,2
4747,CA-2021-168123,OFF-BI-10001097,6.23,3.18,3
4748,CA-2020-120005,OFF-SU-10004782,8.45,5.92,3
4749,CA-2020-120005,FUR-FU-10000672,11.76,7.76,3
4750,CA-2020-123526,OFF-PA-10002986,6.68,3.47,5
4751,CA-2020-127649,TEC-MA-10001972,349.0,258.26,3
4752,CA-2020-159989,TEC-PH-10000169,16.95,16.61,3
4753,CA-2021-103499,FUR-CH-10001482,130.98,116.57,2
4754,US-2019-167220,TEC-AC-10002018,6.99,3.98,4
4755,CA-2021-126354,OFF-BI-10000301,6.47,3.24,2
4756,CA-2021-126354,OFF-PA-10004381,48.04,24.98,3
4757,CA-2021-169817,OFF-BI-10004141,3.18,1.72,2
4758,US-2021-144582,OFF-BI-10001575,30.98,16.11,7
4759,CA-2018-121573,TEC-PH-10000984,195.99,141.11,4
4760,CA-2018-121573,OFF-BI-10000666,30.56,15.28,2
4761,CA-2018-121573,OFF-BI-10003712,4.91,2.5,2
4762,CA-2020-117660,OFF-LA-10003720,3.69,1.96,2
4763,CA-2020-117660,OFF-SU-10001664,8.57,6.34,2
4764,CA-2018-112851,OFF-EN-10001453,60.98,32.32,3
4765,CA-2021-123701,OFF-AR-10001860,6.94,4.44,4
4766,CA-2019-118227,OFF-AR-10001044,25.99,18.45,1
4767,CA-2019-123155,TEC-AC-10002473,28.38,16.74,5
4768,CA-2019-123155,TEC-PH-10001809,149.95,112.46,3
4769,CA-2021-158883,OFF-PA-10004733,7.92,4.04,4
4770,US-2020-114888,OFF-BI-10003355,4.98,2.59,3
4771,US-2020-114888,OFF-SU-10001212,2.08,1.46,3
4772,US-2018-167262,TEC-PH-10000486,115.99,82.35,8
4773,CA-2021-119746,FUR-FU-10004909,16.16,10.5,1
4774,CA-2021-119746,OFF-LA-10001613,2.88,1.47,5
4775,CA-2021-119746,TEC-PH-10004447,138.99,102.85,2
4776,CA-2021-108091,OFF-AR-10000255,5.84,4.32,4
4777,CA-2020-101630,OFF-LA-10004425,2.89,1.53,3
4778,CA-2020-101630,OFF-SU-10001664,8.57,6.34,3
4779,CA-2021-132346,OFF-AP-10000696,14.42,9.66,7
4780,CA-2018-150301,FUR-CH-10002647,70.98,53.24,1
4781,CA-2018-159310,FUR-CH-10002758,243.98,170.79,4
4782,CA-2018-159310,OFF-BI-10000201,2.46,1.23,3
4783,CA-2018-159310,OFF-SU-10004115,7.27,5.31,7
4784,US-2021-147984,OFF-PA-10000806,55.98,28.55,5
4785,CA-2019-104346,OFF-AR-10001473,3.28,2.39,5
4786,CA-2019-104346,FUR-BO-10003450,57.98,53.34,4
4787,CA-2019-104346,OFF-AR-10001545,1.76,1.25,3
4788,CA-2019-104346,TEC-AC-10004396,18.15,16.15,4
4789,CA-2019-104346,FUR-FU-10002456,7.28,4.15,9
4790,CA-2019-104346,FUR-FU-10001473,13.73,8.79,5
4791,CA-2019-104346,FUR-TA-10000849,145.98,122.62,5
4792,CA-2019-104346,OFF-PA-10001166,35.44,18.78,3
4793,CA-2019-104346,OFF-PA-10003256,11.54,6.0,3
4794,US-2019-141684,OFF-PA-10002870,6.24,3.43,4
4795,CA-2019-144722,FUR-FU-10001215,43.13,25.02,1
4796,CA-2019-120516,OFF-BI-10004187,1.88,0.98,3
4797,US-2020-148901,OFF-BI-10001718,63.98,33.91,3
4798,US-2020-148901,OFF-PA-10004983,6.48,3.37,6
4799,US-2020-148901,FUR-FU-10002396,12.58,7.3,3
4800,US-2020-148901,TEC-PH-10003988,10.9,7.85,5
4801,US-2020-148901,OFF-AR-10002467,2.98,2.18,2
4802,US-2020-148901,OFF-BI-10004002,17.3,9.0,2
4803,US-2020-148901,OFF-BI-10002309,5.58,2.9,8
4804,CA-2021-136364,TEC-PH-10003885,65.99,46.85,1
4805,CA-2021-136364,FUR-FU-10002501,12.64,7.96,9
4806,CA-2019-137708,OFF-PA-10000176,18.97,9.86,2
4807,CA-2019-137708,OFF-PA-10000327,4.28,2.35,10
4808,CA-2019-137708,OFF-ST-10004634,11.21,7.85,3
4809,CA-2018-149055,OFF-EN-10003040,26.17,13.87,3
4810,CA-2019-151589,OFF-PA-10003228,48.91,25.92,4
4811,CA-2019-151589,TEC-PH-10004345,119.95,83.96,2
4812,CA-2020-121370,FUR-CH-10000785,180.98,133.93,3
4813,CA-2020-121370,TEC-CO-10004115,499.99,254.99,4
4814,CA-2020-121370,FUR-FU-10002813,20.24,12.95,3
4815,CA-2020-111696,OFF-PA-10002751,5.98,3.29,3
4816,CA-2018-139598,OFF-PA-10004569,7.61,4.03,3
4817,CA-2018-139598,OFF-AP-10002998,21.66,14.51,2
4818,CA-2018-139598,OFF-AP-10003287,50.97,36.7,2
4819,CA-2018-139598,OFF-ST-10001370,70.98,67.43,4
4820,CA-2021-117436,OFF-BI-10004040,5.18,2.64,2
4821,CA-2019-140025,OFF-AP-10002651,289.53,205.57,8
4822,CA-2019-140025,TEC-AC-10002402,79.99,55.99,6
4823,CA-2020-134222,OFF-BI-10001658,24.92,13.46,6
4824,CA-2020-140018,TEC-MA-10000752,14.45,7.8,7
4825,CA-2020-140018,FUR-CH-10003817,60.74,45.56,3
4826,CA-2020-140018,FUR-FU-10001876,32.48,20.79,3
4827,US-2021-136707,OFF-BI-10003460,4.38,2.28,4
4828,CA-2018-152562,OFF-ST-10000464,34.76,25.03,2
4829,CA-2018-152562,OFF-AR-10001919,1.88,1.33,3
4830,CA-2020-152408,OFF-BI-10002393,5.74,3.1,3
4831,CA-2018-120278,OFF-AP-10001293,40.98,29.51,6
4832,CA-2018-120278,OFF-ST-10004258,12.21,8.91,3
4833,CA-2018-120278,OFF-ST-10002214,11.29,8.35,2
4834,CA-2018-120278,OFF-BI-10004970,4.13,2.19,3
4835,CA-2021-167661,OFF-BI-10002571,9.98,5.29,5
4836,CA-2021-167661,OFF-PA-10002581,30.98,17.04,2
4837,CA-2021-167661,OFF-BI-10001097,6.23,3.18,4
4838,CA-2021-106831,OFF-BI-10003429,6.33,3.23,2
4839,CA-2021-106831,OFF-PA-10000682,5.78,2.95,6
4840,CA-2021-106831,TEC-PH-10001700,65.99,48.17,4
4841,CA-2021-154123,FUR-FU-10000629,13.79,8.0,2
4842,CA-2020-136049,OFF-BI-10001267,6.17,3.21,3
4843,CA-2021-118402,OFF-ST-10001418,60.98,59.76,5
4844,US-2020-139388,OFF-FA-10004968,3.74,3.67,4
4845,US-2018-128685,OFF-BI-10004140,4.49,2.47,2
4846,CA-2019-124044,OFF-BI-10003460,4.38,2.28,3
4847,CA-2018-164469,TEC-PH-10002115,65.99,48.83,5
4848,CA-2018-164469,OFF-AR-10003478,8.14,4.88,11
4849,CA-2018-164469,OFF-AR-10000475,11.66,8.51,1
4850,CA-2018-107818,OFF-AR-10003045,2.94,1.62,2
4851,CA-2018-107818,FUR-CH-10000454,243.98,170.79,5
4852,CA-2018-107818,OFF-AR-10000380,37.98,26.59,8
4853,CA-2018-107818,OFF-ST-10000736,80.98,77.74,6
4854,CA-2018-113320,FUR-FU-10004270,4.18,2.68,3
4855,CA-2018-113320,OFF-ST-10000617,2.98,2.77,3
4856,CA-2018-113320,FUR-FU-10001706,3.08,1.6,3
4857,CA-2019-137526,OFF-BI-10003364,29.17,15.17,3
4858,CA-2019-137526,FUR-FU-10001861,19.4,9.89,4
4859,CA-2019-137526,FUR-FU-10004845,51.65,41.32,9
4860,CA-2021-136063,OFF-AR-10000823,1.82,1.31,7
4861,CA-2020-101546,OFF-BI-10001359,896.99,475.4,2
4862,CA-2018-138940,TEC-PH-10001835,157.99,82.15,6
4863,CA-2020-125164,OFF-BI-10001191,25.46,12.98,1
4864,CA-2020-125164,OFF-BI-10003982,20.77,11.01,3
4865,CA-2021-163531,TEC-PH-10001425,79.99,57.59,3
4866,CA-2021-122490,FUR-CH-10001215,500.98,375.74,6
4867,CA-2021-122490,OFF-BI-10001718,63.98,33.91,11
4868,CA-2021-122490,OFF-ST-10000991,114.97,111.52,3
4869,CA-2021-122490,OFF-LA-10001613,2.88,1.47,3
4870,CA-2021-131366,TEC-PH-10003437,74.99,52.49,2
4871,CA-2021-131366,OFF-PA-10000675,40.99,20.9,7
4872,CA-2021-164042,OFF-FA-10000840,1.14,0.6,2
4873,CA-2021-164042,OFF-AP-10001947,18.32,13.01,5
4874,CA-2021-164042,OFF-ST-10002301,20.34,20.14,3
4875,CA-2021-164042,OFF-BI-10001922,5.94,3.15,1
4876,CA-2018-132864,TEC-AC-10001267,29.95,17.97,5
4877,US-2018-155817,OFF-ST-10000532,38.48,28.48,2
4878,US-2018-155817,OFF-AR-10002335,2.58,1.91,3
4879,US-2020-131891,OFF-BI-10000201,2.46,1.23,3
4880,CA-2021-143567,OFF-EN-10004846,2.66,1.36,2
4881,CA-2021-143567,FUR-CH-10000454,243.98,170.79,4
4882,CA-2021-143567,TEC-AC-10004145,249.99,192.49,9
4883,CA-2021-143567,OFF-ST-10001580,14.98,10.79,4
4884,CA-2021-104080,OFF-BI-10003876,42.8,21.4,5
4885,CA-2021-104080,OFF-AR-10001972,1.68,1.24,2
4886,CA-2018-151379,OFF-PA-10000595,22.84,12.33,5
4887,CA-2020-163167,FUR-CH-10004477,60.89,43.23,3
4888,CA-2020-163167,TEC-AC-10003441,16.95,15.93,6
4889,CA-2020-163167,OFF-ST-10004459,375.34,356.57,3
4890,CA-2020-163167,OFF-ST-10003805,210.55,157.91,6
4891,CA-2020-135776,OFF-AR-10001246,2.94,2.09,3
4892,CA-2020-135776,OFF-PA-10001295,18.97,9.86,2
4893,CA-2020-135776,OFF-AR-10001231,2.1,1.51,2
4894,CA-2020-135776,OFF-ST-10002743,113.64,112.5,2
4895,CA-2020-135776,OFF-PA-10004327,47.9,24.91,1
4896,CA-2020-135776,OFF-EN-10004773,30.98,15.8,2
4897,CA-2020-135776,OFF-ST-10003470,279.48,265.51,4
4898,US-2018-122021,FUR-CH-10003761,130.98,95.62,2
4899,US-2018-122021,OFF-PA-10002230,4.98,2.54,2
4900,CA-2020-130484,OFF-BI-10000088,10.98,5.6,8
4901,CA-2021-120936,OFF-ST-10001526,120.33,89.04,4
4902,CA-2021-120936,OFF-SU-10002557,13.98,10.35,1
4903,CA-2021-110884,OFF-BI-10003669,5.4,2.81,6
4904,CA-2021-110884,OFF-LA-10003510,30.53,16.49,3
4905,US-2018-161613,FUR-CH-10003746,320.98,231.11,3
4906,US-2018-146353,OFF-BI-10003476,5.73,2.98,4
4907,US-2018-146353,OFF-ST-10001469,53.98,50.74,5
4908,CA-2018-133809,OFF-BI-10001757,4.92,2.56,8
4909,CA-2018-133809,TEC-PH-10004875,7.99,5.83,2
4910,CA-2021-127306,OFF-EN-10001219,7.64,3.9,3
4911,CA-2021-127306,OFF-PA-10000019,6.48,3.37,7
4912,CA-2021-127306,TEC-PH-10001924,69.99,52.49,2
4913,CA-2021-127306,OFF-BI-10002003,3.98,2.11,5
4914,CA-2021-127306,OFF-BI-10003727,4.18,2.17,2
4915,CA-2019-161830,OFF-AR-10004042,17.98,12.77,2
4916,CA-2019-161830,OFF-BI-10001097,6.23,3.18,3
4917,CA-2021-163125,OFF-AR-10004344,11.99,8.75,7
4918,CA-2021-163125,FUR-CH-10001802,120.98,95.57,3
4919,CA-2020-160304,FUR-BO-10004709,57.98,45.22,3
4920,CA-2020-160304,TEC-PH-10000455,115.99,82.35,2
4921,CA-2021-101728,OFF-BI-10002393,5.74,3.1,2
4922,CA-2021-114055,OFF-PA-10004381,48.04,24.98,2
4923,CA-2021-114055,OFF-FA-10003059,1.81,1.21,2
4924,CA-2021-114055,OFF-PA-10000994,104.85,54.52,6
4925,CA-2021-114055,TEC-PH-10002890,45.24,33.48,2
4926,CA-2021-126438,OFF-AR-10003338,7.44,5.58,2
4927,CA-2021-117653,FUR-TA-10003008,182.55,158.82,1
4928,CA-2021-143245,OFF-PA-10001972,6.48,3.37,3
4929,CA-2021-143245,FUR-CH-10000155,299.05,215.32,3
4930,US-2018-138828,OFF-AR-10000658,11.55,8.32,5
4931,US-2018-138828,OFF-PA-10000349,4.98,2.64,3
4932,CA-2021-143651,OFF-AR-10001446,11.55,8.09,2
4933,CA-2019-106978,OFF-EN-10004483,15.67,8.31,1
4934,CA-2019-106978,OFF-BI-10002012,1.8,0.94,2
4935,CA-2019-106978,OFF-FA-10003021,1.88,1.22,3
4936,CA-2019-155124,TEC-PH-10003356,6.99,5.03,3
4937,CA-2021-150931,OFF-BI-10004728,4.82,2.6,7
4938,CA-2018-157147,OFF-ST-10000078,265.17,217.44,5
4939,CA-2018-157147,FUR-BO-10003034,130.98,110.02,3
4940,CA-2018-157147,OFF-AR-10003514,3.98,2.67,5
4941,CA-2019-156482,FUR-CH-10001708,140.98,111.37,9
4942,CA-2019-156482,FUR-BO-10002598,70.98,50.4,4
4943,CA-2019-156482,OFF-AR-10001022,2.84,1.96,2
4944,CA-2021-106782,OFF-ST-10004459,375.34,356.57,1
4945,CA-2020-151372,OFF-PA-10004381,48.04,24.98,2
4946,CA-2020-151372,OFF-BI-10000050,7.3,3.87,2
4947,CA-2020-151372,OFF-FA-10000304,2.18,1.29,2
4948,CA-2018-102085,OFF-LA-10002475,7.31,3.87,4
4949,CA-2021-107125,OFF-BI-10001989,20.98,10.91,7
4950,CA-2021-107125,FUR-FU-10000732,6.28,4.27,3
4951,CA-2020-125815,OFF-AR-10004441,4.14,2.4,3
4952,CA-2019-144190,OFF-PA-10000304,6.48,3.37,2
4953,CA-2021-117926,OFF-AP-10002670,69.48,48.64,1
4954,CA-2019-153906,TEC-PH-10001527,42.95,41.66,2
4955,CA-2018-160262,OFF-AR-10002335,2.58,1.91,7
4956,CA-2018-160262,OFF-PA-10003641,26.38,14.25,3
4957,CA-2018-160262,FUR-FU-10002685,18.7,11.59,2
4958,CA-2019-127607,OFF-BI-10001308,6.28,3.45,2
4959,CA-2019-127607,OFF-FA-10003485,2.62,1.41,9
4960,CA-2020-166226,TEC-PH-10003357,76.49,55.07,1
4961,CA-2020-166226,OFF-AP-10002867,67.84,49.52,1
4962,CA-2018-156587,FUR-CH-10004477,60.89,43.23,1
4963,CA-2018-156587,OFF-AR-10001427,5.98,4.43,3
4964,CA-2018-156587,OFF-ST-10002344,80.98,79.36,3
4965,CA-2020-141180,OFF-BI-10000301,6.47,3.24,4
4966,CA-2019-109708,TEC-PH-10001944,145.95,102.16,4
4967,CA-2019-122406,TEC-PH-10001527,42.95,41.66,3
4968,CA-2019-122406,OFF-PA-10001307,4.2,2.14,2
4969,CA-2019-122406,TEC-AC-10004571,99.99,57.99,2
4970,CA-2019-122406,FUR-CH-10001973,110.98,95.44,1
4971,US-2020-153815,FUR-CH-10000513,129.99,118.29,2
4972,US-2020-153815,OFF-PA-10002421,22.57,11.74,2
4973,US-2020-153815,FUR-FU-10004090,22.23,14.89,2
4974,US-2020-153815,OFF-PA-10004071,55.48,28.85,2
4975,CA-2020-164896,OFF-PA-10002246,6.45,3.29,2
4976,CA-2019-142202,TEC-AC-10003198,99.6,62.75,9
4977,CA-2019-165050,OFF-BI-10001031,5.34,2.83,5
4978,CA-2019-165050,OFF-BI-10003727,4.18,2.17,2
4979,CA-2019-165050,TEC-PH-10001336,128.99,91.58,6
4980,US-2020-131114,OFF-SU-10001664,8.57,6.34,3
4981,US-2020-131114,OFF-AP-10003971,10.89,8.06,2
4982,US-2020-131114,TEC-AC-10000199,5.95,5.12,4
4983,CA-2018-160066,OFF-LA-10001045,2.61,1.41,2
4984,CA-2020-109925,OFF-ST-10003442,28.28,20.64,3
4985,CA-2019-160696,OFF-FA-10003059,1.81,1.21,5
4986,CA-2018-125171,OFF-LA-10001175,2.88,1.47,5
4987,CA-2020-149279,OFF-PA-10003441,6.48,3.37,3
4988,CA-2020-149279,FUR-CH-10004287,276.2,196.1,6
4989,CA-2020-149279,OFF-BI-10004040,5.18,2.64,2
4990,CA-2021-107321,OFF-BI-10004022,2.78,1.5,3
4991,CA-2021-107321,TEC-PH-10002200,215.44,152.96,4
4992,US-2021-122714,OFF-BI-10001120,1889.99,963.89,5
4993,CA-2019-153038,OFF-EN-10000461,8.74,4.63,8
4994,CA-2019-153038,OFF-LA-10004008,2.88,1.56,8
4995,CA-2019-153038,FUR-FU-10000221,5.08,3.35,5
4996,CA-2018-132227,OFF-BI-10000962,16.27,8.3,4
4997,CA-2021-155824,OFF-AP-10000390,60.98,45.13,1
4998,CA-2021-155824,OFF-BI-10000014,10.91,5.78,4
4999,CA-2020-129238,TEC-PH-10004120,136.99,101.37,1
5000,CA-2020-129238,OFF-PA-10002764,11.34,5.78,5
5001,CA-2021-159688,TEC-AC-10000736,79.99,51.19,1
5002,CA-2020-136126,OFF-SU-10000898,13.9,9.87,5
5003,CA-2020-136126,OFF-PA-10004327,47.9,24.91,4
5004,CA-2020-155033,OFF-PA-10000143,5.28,2.75,2
5005,CA-2018-156006,TEC-AC-10002550,15.93,10.51,3
5006,CA-2019-158659,OFF-ST-10003306,142.86,101.43,5
5007,CA-2019-169796,TEC-MA-10000045,1160.95,603.69,2
5008,CA-2019-169796,OFF-ST-10001505,5.98,4.96,3
5009,CA-2019-102876,OFF-BI-10004781,31.74,16.5,1
5010,CA-2019-102876,TEC-PH-10002680,219.99,153.99,6
5011,CA-2019-102876,OFF-BI-10000848,5.47,2.95,3
5012,US-2021-139647,FUR-BO-10004467,99.99,80.99,7
5013,US-2021-160465,OFF-BI-10001670,37.7,18.85,3
5014,US-2021-160465,OFF-ST-10000136,39.7,28.19,7
5015,US-2021-160465,TEC-PH-10004522,58.49,43.87,6
5016,CA-2018-153850,FUR-FU-10002960,6.28,3.64,7
5017,CA-2018-153850,TEC-PH-10002584,625.99,438.19,4
5018,CA-2018-127558,FUR-FU-10002505,3.37,2.29,3
5019,CA-2018-127558,TEC-AC-10003832,257.49,208.57,3
5020,CA-2018-127558,OFF-SU-10002537,10.23,7.57,2
5021,CA-2021-136511,OFF-SU-10003505,115.86,110.07,3
5022,CA-2020-133795,TEC-AC-10001465,36.32,25.42,2
5023,CA-2020-133795,TEC-AC-10003832,257.49,208.57,3
5024,CA-2020-133795,FUR-FU-10003731,9.98,7.19,4
5025,US-2021-130953,OFF-BI-10004828,16.74,8.54,2
5026,US-2021-130953,TEC-PH-10003012,153.99,109.33,3
5027,US-2021-130953,OFF-AP-10002311,68.81,38.53,2
5028,US-2021-130953,FUR-CH-10004626,100.89,76.68,3
5029,CA-2018-151792,TEC-AC-10001606,99.99,61.99,3
5030,CA-2021-139304,OFF-AR-10001216,2.78,2.06,3
5031,CA-2021-139304,OFF-SU-10001664,8.57,6.34,1
5032,CA-2021-139304,OFF-BI-10002498,18.69,9.91,8
5033,CA-2020-155166,FUR-CH-10003968,70.98,62.46,3
5034,CA-2020-155166,OFF-AP-10002765,26.49,19.07,1
5035,CA-2019-103954,FUR-BO-10004690,137.48,127.86,5
5036,CA-2018-169803,FUR-TA-10000688,217.85,180.82,3
5037,CA-2018-169803,TEC-AC-10003441,16.95,15.93,2
5038,CA-2021-141719,TEC-AC-10003610,59.99,31.19,5
5039,CA-2019-136469,FUR-TA-10001520,71.37,59.24,4
5040,CA-2019-136469,TEC-PH-10001817,358.0,261.34,2
5041,CA-2019-136469,OFF-BI-10004492,31.58,16.74,7
5042,CA-2020-158694,OFF-PA-10002421,22.57,11.74,3
5043,CA-2020-158694,OFF-AP-10000055,32.48,22.74,4
5044,CA-2020-158694,FUR-FU-10000965,51.94,30.64,9
5045,CA-2020-158694,OFF-PA-10001363,12.28,6.51,5
5046,CA-2020-158694,OFF-ST-10001496,180.19,133.34,4
5047,CA-2020-158694,OFF-BI-10004656,2.16,1.12,3
5048,CA-2020-158694,OFF-AR-10001227,2.94,2.15,5
5049,US-2018-104759,OFF-BI-10002071,5.81,3.14,7
5050,US-2018-104759,TEC-AC-10004901,49.99,32.99,2
5051,CA-2019-150511,OFF-PA-10001776,9.27,4.91,2
5052,CA-2019-134922,OFF-EN-10000483,15.25,8.24,2
5053,US-2021-120607,OFF-PA-10003129,48.91,25.92,4
5054,CA-2019-141243,TEC-AC-10003198,99.6,62.75,5
5055,CA-2019-141243,OFF-AR-10001246,2.94,2.09,3
5056,CA-2019-141243,FUR-BO-10003272,220.98,198.88,9
5057,CA-2019-162166,OFF-PA-10002606,5.28,2.9,5
5058,CA-2019-162166,OFF-ST-10002486,6.98,6.84,6
5059,CA-2020-120796,OFF-BI-10004330,36.98,20.34,9
5060,CA-2020-109722,TEC-PH-10000560,349.99,251.99,2
5061,CA-2020-109722,OFF-ST-10000060,64.98,57.18,9
5062,CA-2019-136798,OFF-BI-10003684,21.99,11.0,2
5063,CA-2019-136798,TEC-PH-10000441,125.99,90.71,3
5064,CA-2019-136798,FUR-FU-10000723,41.32,37.6,3
5065,CA-2021-122196,TEC-PH-10004977,195.99,139.15,2
5066,CA-2021-142090,TEC-AC-10002001,159.99,100.79,3
5067,CA-2021-142090,FUR-TA-10001889,424.21,347.85,7
5068,CA-2021-160934,OFF-AR-10003504,4.28,3.04,5
5069,CA-2018-124478,TEC-CO-10001571,549.99,275.0,1
5070,CA-2018-124478,OFF-AP-10002495,62.05,43.44,3
5071,CA-2018-124478,OFF-EN-10002500,12.78,7.03,3
5072,CA-2018-124478,FUR-FU-10002088,8.98,5.21,6
5073,CA-2018-124478,TEC-PH-10001128,149.99,107.99,2
5074,CA-2019-145485,OFF-ST-10000649,15.7,11.77,4
5075,CA-2021-151071,OFF-BI-10002103,8.69,4.69,2
5076,CA-2018-134572,FUR-TA-10001705,212.6,167.95,5
5077,CA-2018-134572,OFF-ST-10004634,11.21,7.85,5
5078,CA-2018-134572,FUR-TA-10004442,286.85,266.77,2
5079,CA-2021-143217,OFF-BI-10002949,6.08,3.22,3
5080,US-2021-133312,FUR-BO-10002213,140.98,129.7,3
5081,US-2021-133312,OFF-ST-10001325,10.48,7.65,1
5082,US-2019-137533,OFF-PA-10003441,6.48,3.37,4
5083,CA-2020-155138,TEC-AC-10004209,10.99,6.7,4
5084,CA-2020-155138,OFF-PA-10000501,26.96,13.75,3
5085,CA-2020-108350,OFF-PA-10003656,26.38,14.25,4
5086,CA-2019-144302,OFF-BI-10001107,14.48,7.67,2
5087,CA-2019-109001,TEC-PH-10000562,110.99,79.91,7
5088,CA-2019-109001,TEC-AC-10001101,12.89,11.6,1
5089,CA-2019-109001,OFF-BI-10003529,2.84,1.45,3
5090,CA-2021-132738,OFF-PA-10001752,4.98,2.54,2
5091,CA-2021-132738,OFF-EN-10001141,10.98,5.6,1
5092,CA-2021-156720,OFF-FA-10003472,1.26,1.21,3
5093,CA-2019-119102,OFF-ST-10004507,17.15,12.52,3
5094,US-2018-140452,OFF-AP-10004036,17.52,11.39,4
5095,US-2018-140452,FUR-TA-10004086,85.98,67.06,5
5096,US-2018-140452,TEC-PH-10000307,10.95,10.51,4
5097,US-2018-140452,FUR-FU-10002088,8.98,5.21,3
5098,US-2018-140452,OFF-BI-10004965,11.5,6.33,2
5099,US-2018-140452,OFF-ST-10002485,21.98,21.76,2
5100,CA-2019-141936,OFF-BI-10002194,7.98,4.23,3
5101,CA-2018-158442,OFF-AR-10003732,2.78,2.06,2
5102,CA-2018-158442,OFF-PA-10002195,6.48,3.3,1
5103,CA-2018-158442,OFF-PA-10002365,6.48,3.37,3
5104,CA-2019-167374,OFF-PA-10001950,8.34,4.59,6
5105,CA-2019-167374,TEC-AC-10004633,6.99,3.91,3
5106,CA-2018-116568,FUR-CH-10002439,58.22,43.08,4
5107,CA-2019-147102,TEC-AC-10000682,16.59,10.78,4
5108,CA-2021-132213,OFF-AR-10004078,5.84,4.09,9
5109,CA-2021-132213,OFF-AR-10001958,16.98,12.23,5
5110,CA-2018-138450,OFF-EN-10001335,10.94,5.47,6
5111,CA-2018-138450,OFF-ST-10003479,38.94,36.99,6
5112,CA-2018-138450,OFF-PA-10003016,3.14,1.73,4
5113,CA-2019-153073,FUR-FU-10001025,4.86,2.77,9
5114,CA-2020-147970,OFF-PA-10003936,6.48,3.37,3
5115,CA-2020-150658,OFF-BI-10004140,4.49,2.47,3
5116,CA-2021-125640,OFF-LA-10004178,4.13,2.23,1
5117,CA-2021-154137,OFF-ST-10003324,35.48,35.48,1
5118,CA-2019-127173,OFF-FA-10004854,11.48,6.08,3
5119,CA-2019-127173,TEC-MA-10002859,89.99,47.69,7
5120,CA-2019-127173,OFF-BI-10000088,10.98,5.6,9
5121,CA-2018-149538,OFF-ST-10004180,46.51,44.65,5
5122,CA-2018-149538,TEC-AC-10002926,49.99,28.49,2
5123,CA-2018-149538,OFF-PA-10003797,6.48,3.37,3
5124,CA-2018-149538,OFF-PA-10002195,6.48,3.3,2
5125,CA-2018-160766,FUR-TA-10001039,85.98,63.63,9
5126,CA-2018-160766,OFF-EN-10001099,9.78,5.28,7
5127,CA-2018-160766,TEC-MA-10003979,699.99,356.99,4
5128,CA-2018-160766,OFF-AP-10002945,300.65,201.44,2
5129,CA-2018-160766,TEC-PH-10001536,16.99,12.57,1
5130,CA-2018-160766,TEC-PH-10000526,95.99,69.11,3
5131,CA-2018-160766,OFF-PA-10000213,4.98,2.64,9
5132,CA-2021-146626,FUR-FU-10002501,12.64,7.96,8
5133,CA-2019-123330,TEC-PH-10001819,44.99,23.39,3
5134,CA-2021-155607,OFF-AP-10001962,8.39,6.29,7
5135,CA-2021-155607,OFF-BI-10003364,29.17,15.17,4
5136,CA-2020-151323,OFF-FA-10002983,3.41,1.77,5
5137,CA-2019-146696,OFF-BI-10002432,5.06,2.68,2
5138,CA-2020-128972,FUR-FU-10003096,7.59,4.33,4
5139,CA-2021-128335,OFF-EN-10001539,7.78,4.12,3
5140,CA-2021-128335,OFF-PA-10004996,10.31,5.46,5
5141,CA-2019-154886,TEC-AC-10001956,59.95,38.37,2
5142,CA-2020-111213,FUR-CH-10000454,243.98,170.79,6
5143,CA-2020-111213,OFF-SU-10000946,7.98,5.67,8
5144,CA-2020-111213,OFF-BI-10004140,4.49,2.47,1
5145,CA-2021-161333,FUR-FU-10003039,43.13,28.47,2
5146,CA-2021-161333,OFF-ST-10000464,34.76,25.03,4
5147,CA-2021-161333,OFF-AP-10000252,11.7,7.6,4
5148,CA-2021-128734,FUR-FU-10001731,2.67,1.66,4
5149,CA-2021-128734,FUR-CH-10001394,350.99,245.69,3
5150,CA-2018-141796,TEC-PH-10001578,404.95,287.51,3
5151,CA-2021-125101,OFF-ST-10000675,33.89,25.42,2
5152,CA-2021-169929,OFF-ST-10002352,7.98,5.91,5
5153,US-2018-121566,OFF-BI-10004528,3.36,1.85,1
5154,US-2018-121566,OFF-AR-10001026,2.2,1.23,3
5155,US-2019-124219,OFF-BI-10002215,7.1,3.83,4
5156,US-2019-124219,FUR-FU-10000305,70.98,59.62,3
